ProjectName;Project RunDateTime;Replication;Name;Type;Source;Average;Columna1;BatchMeansHalfWidth;Minimum;Maximum;NumberObservations;GroupByKey;RepsRequested;AverageOfAverage;StDevOfAverage;ConfidenceInterval;HalfWidth;MinimumAverage;MaximumAverage;OverallMinimum;OverallMaximum;AverageNumberObservations;SummaryHalfWidth;RepsWithStatObserved;Observed=Requested
Unnamed Project;2025-07-25 11:06:31;25;Recepción de Clientes.Queue;Waiting Time;Queue;0.207679535;12.46077212;3E+20;0;0.649426819;355;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;26;Recepción de Clientes.Queue;Waiting Time;Queue;0.315603063;18.93618377;3E+20;0;0.609695236;357;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;27;Recepción de Clientes.Queue;Waiting Time;Queue;0.090046237;5.402774249;3E+20;0;0.296943096;365;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;28;Recepción de Clientes.Queue;Waiting Time;Queue;0.101931944;6.115916632;3E+20;0;0.382126426;344;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;29;Recepción de Clientes.Queue;Waiting Time;Queue;0.361236253;21.67417517;3E+20;0;0.880674958;362;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;30;Recepción de Clientes.Queue;Waiting Time;Queue;0.120208531;7.212511889;3E+20;0;0.331139775;343;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;31;Recepción de Clientes.Queue;Waiting Time;Queue;0.068935783;4.136146996;3E+20;0;0.347365561;333;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;32;Recepción de Clientes.Queue;Waiting Time;Queue;0.301507261;18.09043563;3E+20;0;0.689382169;359;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;33;Recepción de Clientes.Queue;Waiting Time;Queue;0.411220495;24.6732297;3E+20;0;0.785841028;358;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;34;Recepción de Clientes.Queue;Waiting Time;Queue;0.332105274;19.92631643;3E+20;0;0.877368145;359;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;35;Recepción de Clientes.Queue;Waiting Time;Queue;0.419037781;25.14226686;3E+20;0;0.844526694;348;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;36;Recepción de Clientes.Queue;Waiting Time;Queue;0.201645997;12.0987598;3E+20;0;0.516723774;361;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;37;Recepción de Clientes.Queue;Waiting Time;Queue;0.238834756;14.33008536;3E+20;0;0.876802942;352;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;38;Recepción de Clientes.Queue;Waiting Time;Queue;0.296488396;17.78930377;3E+20;0;0.797760821;353;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;39;Recepción de Clientes.Queue;Waiting Time;Queue;0.280983428;16.85900571;3E+20;0;0.784751821;366;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
Unnamed Project;2025-07-25 11:06:31;40;Recepción de Clientes.Queue;Waiting Time;Queue;0.317889252;19.07335511;3E+20;0;0.648326083;364;Unnamed ProjectRecepción de Clientes.QueueWaiting TimeQueue;40;0.247067535;0.112626225;0.95;0.036019614;0.068935783;0.54255122;0;1.238343335;350.925;0.036019614;40;1
